Year,Plot,Subplot,Plant,Seeds_GF,Fruit_GF,visits_GF,ID,homo_motif,hete_motif,Strength,StrengthIn,StrengthOut,Degree,DegreeIn,DegreeOut,PageRank,Hub,Authority,Katz,Multiplexity,Kcore
2020,8,F6,LEMA,85,5,2,Psilothrix_viridicoerulea,12,0,3.4156862745098,2.4156862745098,1,10,5,5,0.200200635189149,0.191563536330036,4.07553524966578e-5,0.0514281957670063,0.166666666666667,4
2020,9,A1,LEMA,232,4,0,None,0,0,1.02380952380952,0.0238095238095238,1,2,1,1,0.0672480588608475,0.863655914054458,6.93637995349419e-7,0.156203774972271,0.125,2
2020,9,A1,PUPA,115,5,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,A2,CETE,1776,16,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,A2,CHFU,96,3,0,None,0,0,1.04,0.04,1,2,1,1,0.0708930568090161,0.567377962807147,2.88514231247281e-5,0.211768286060026,0.125,2
2020,9,A2,CHMI,105,7.5,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,A3,CETE,333,3,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,A3,LEMA,522,9,0,None,0,0,1.0952380952381,0.0952380952380952,1,4,2,2,0.0731780616717971,0.610369415393894,3.42088830113873e-4,0.155714844798926,0.125,4
2020,9,A4,CETE,999,9,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,A4,LEMA,290,5,0,None,0,0,1.02380952380952,0.0238095238095238,1,2,1,1,0.0672480588605339,0.863655914054458,6.93637995351964e-7,0.156203774972271,0.125,2
2020,9,A5,CETE,666,6,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,A5,CHFU,96,3,0,None,0,0,1.01333333333333,0.0133333333333333,1,2,1,1,0.0641396398753699,0.567377962807147,9.61714104158357e-6,0.211768286060026,0.125,2
2020,9,A5,LEMA,174,3,0,None,0,0,1.01190476190476,0.0119047619047619,1,2,1,1,0.0640054951347782,0.863655914054458,3.46818997682094e-7,0.156203774972271,0.125,2
2020,9,A6,CETE,222,2,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,A6,CHFU,64,4,6,Psilothrix_viridicoerulea,26,1,1.08,0.08,1,2,1,1,0.081023182209256,0.567377962807147,5.77028462494399e-5,0.211768286060026,0.125,2
2020,9,A6,LEMA,580,10,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,B1,CETE,1776,16,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,B1,CHFU,265,5,1,Mordellidae,0,4,2.10666666666667,1.10666666666667,1,4,2,2,0.109724146252312,0.504834204621837,2.63586225470021e-4,0.214262959271539,0.125,2
2020,9,B1,CHFU,265,5,8,Psilothrix_viridicoerulea,41,1,2.10666666666667,1.10666666666667,1,4,2,2,0.109724146252312,0.504834204621837,2.63586225470021e-4,0.214262959271539,0.125,2
2020,9,B1,CHMI,56,4,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,B1,LEMA,406,7,0,None,0,0,4.01190476190476,3.01190476190476,1,10,5,5,0.135978437932127,0.0955657280993653,3.81753148153467e-5,0.118738663459663,0.125,4
2020,9,B2,CETE,2664,24,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,B2,CHFU,56,2,2,Psilothrix_viridicoerulea,26,1,1.12666666666667,0.126666666666667,1,4,2,2,0.0729726991124403,0.384386028839212,1.93686919588807e-5,0.153409497338353,0.125,4
2020,9,B2,CHFU,56,2,1,Ulidiidae,0,0,1.12666666666667,0.126666666666667,1,4,2,2,0.0729726991124403,0.384386028839212,1.93686919588807e-5,0.153409497338353,0.125,4
2020,9,B2,LEMA,696,12,0,None,0,0,1.20714285714286,0.207142857142857,1,6,3,3,0.0811343707129286,0.544442836837862,3.4685809910577e-4,0.15580159979545,0.125,4
2020,9,B3,CETE,555,5,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,B3,CHFU,32,1,0,None,0,0,1.01333333333333,0.0133333333333333,1,2,1,1,0.0641396398749727,0.567377962807147,9.61714104158468e-6,0.211768286060026,0.125,2
2020,9,B3,LEMA,870,15,0,None,0,0,2.3047619047619,1.3047619047619,1,8,4,4,0.115142834172562,0.137814621085569,7.13132818970864e-4,0.0828357641067782,0.125,4
2020,9,B4,CETE,1332,12,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,B4,CHMI,70,5,0,None,0,0,2,1,1,2,1,1,0.103803341159023,0,0,2.44788204391794e-5,0.125,2
2020,9,B4,LEMA,232,4,0,None,0,0,1.1952380952381,0.195238095238095,1,4,2,2,0.0914171865318069,0.770744148487648,7.19700197559221e-6,0.156143321042929,0.125,4
2020,9,B5,CETE,1110,10,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,B5,CHFU,64,2,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,B6,CETE,1887,17,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,B6,CHFU,18,1,1,Psilothrix_viridicoerulea,12,0,1.01333333333333,0.0133333333333333,1,2,1,1,0.0641396398753979,0.567377962807147,9.61714104158368e-6,0.211768286060026,0.125,2
2020,9,B6,LEMA,116,2,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,C1,CETE,444,4,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,C1,CHFU,0,7,1,Andrena_2_10_3,0,0,2.09333333333333,1.09333333333333,1,4,2,2,0.0945976023963289,0.496900860102976,7.14144360477976e-5,0.196664455786738,0.125,2
2020,9,C1,CHFU,0,7,7,Psilothrix_viridicoerulea,36,1,2.09333333333333,1.09333333333333,1,4,2,2,0.0945976023963289,0.496900860102976,7.14144360477976e-5,0.196664455786738,0.125,2
2020,9,C1,LEMA,464,8,0,None,0,0,2.1547619047619,1.1547619047619,1,6,3,3,0.099572202980717,0.68374928612034,3.64734476112374e-4,0.146196447056553,0.125,4
2020,9,C2,CETE,703,6.333333333333333,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,C2,CHFU,464,8,4,Psilothrix_viridicoerulea,15,0,1.05333333333333,0.0533333333333333,1,2,1,1,0.0742697652760022,0.567377962807147,3.8468564166297e-5,0.211768286060026,0.125,2
2020,9,C2,LEMA,464,8,0,None,0,0,1.04761904761905,0.0476190476190476,1,2,1,1,0.0737331863131739,0.863655914054458,1.38727599068834e-6,0.156203774972271,0.125,2
2020,9,C3,CHFU,62,2,3,Psilothrix_viridicoerulea,29,1,1.04,0.04,1,2,1,1,0.0708930568087294,0.567377962807147,2.88514231247264e-5,0.211768286060026,0.125,2
2020,9,C3,LEMA,290,5,0,None,0,0,1.04761904761905,0.0476190476190476,1,2,1,1,0.0737331863132579,0.863655914054458,1.38727599068851e-6,0.156203774972271,0.125,2
2020,9,C4,CHFU,32,1,0,None,0,0,1.01333333333333,0.0133333333333333,1,2,1,1,0.064139639875373,0.567377962807147,9.61714104158328e-6,0.211768286060026,0.125,2
2020,9,C4,LEMA,406,7,0,None,0,0,1.19047619047619,0.19047619047619,1,4,2,2,0.0855931919357221,0.610369415393894,6.84177660227731e-4,0.155714844798926,0.125,4
2020,9,C5,CHFU,121.5,3,2,Psilothrix_viridicoerulea,26,1,1.02666666666667,0.0266666666666667,1,2,1,1,0.0675163483424139,0.567377962807147,1.92342820831549e-5,0.211768286060026,0.125,2
2020,9,C6,CHFU,96,3,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,C6,LEMA,174,3,0,None,0,0,1.17857142857143,0.178571428571429,1,4,2,2,0.0823506282091944,0.559712115661782,6.83830841230064e-4,0.155617058764257,0.125,4
2020,9,D1,CHFU,105,7,1,Andrena-picture-26_3,2,0,1.34666666666667,0.346666666666667,1,4,2,2,0.0820621764230181,0.288357446133984,9.67959976932509e-6,0.119167434985177,0.125,2
2020,9,D1,CHFU,105,7,1,Psilothrix_viridicoerulea,12,0,1.34666666666667,0.346666666666667,1,4,2,2,0.0820621764230181,0.288357446133984,9.67959976932509e-6,0.119167434985177,0.125,2
2020,9,D1,LEMA,348,6,0,None,0,0,1.44047619047619,0.44047619047619,1,6,3,3,0.082459953573642,0.542584827106796,3.44688619701636e-4,0.137394969559374,0.125,4
2020,9,D2,CETE,1110,10,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,D2,CHFU,57,6,1,Andrena_sp.,3,0,2.54781609195402,1.54781609195402,1,8,4,4,0.125486553870015,0.152575692885616,0.00561496158622565,0.0830651498340872,0.125,4
2020,9,D2,CHFU,57,6,1,Brassicogethes_sp.,0,0,2.54781609195402,1.54781609195402,1,8,4,4,0.125486553870015,0.152575692885616,0.00561496158622565,0.0830651498340872,0.125,4
2020,9,D2,CHFU,57,6,1,Psilothrix_viridicoerulea,5,0,2.54781609195402,1.54781609195402,1,8,4,4,0.125486553870015,0.152575692885616,0.00561496158622565,0.0830651498340872,0.125,4
2020,9,D2,CHFU,57,6,1,Syrphidae,1,0,2.54781609195402,1.54781609195402,1,8,4,4,0.125486553870015,0.152575692885616,0.00561496158622565,0.0830651498340872,0.125,4
2020,9,D2,LEMA,270,9,4,Brassicogethes_sp.,29,1,1.24761904761905,0.247619047619048,1,4,2,2,0.0802207600163153,0.693108580146673,4.84440360385789e-6,0.134916264298816,0.125,4
2020,9,D2,LEMA,270,9,1,Sphaerophoria_scripta,2,0,1.24761904761905,0.247619047619048,1,4,2,2,0.0802207600163153,0.693108580146673,4.84440360385789e-6,0.134916264298816,0.125,4
2020,9,D2,PUPA,161,7,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,D3,CETE,1221,11,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,D3,CHFU,795,10,3,Andrena_7N,0,0,1.30344827586207,0.303448275862069,1,4,2,2,0.0840469023461113,0.0299141217803293,8.49738747275029e-6,0.0383420152957094,0.125,4
2020,9,D3,CHFU,795,10,2,Ulidiidae,3,0,1.30344827586207,0.303448275862069,1,4,2,2,0.0840469023461113,0.0299141217803293,8.49738747275029e-6,0.0383420152957094,0.125,4
2020,9,D3,LEMA,232,4,0,None,0,0,2.07142857142857,1.07142857142857,1,4,2,2,0.0905307942490335,0.741143690763909,2.20747663146672e-6,0.143359369927694,0.125,2
2020,9,D4,CETE,333,3,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,D5,CETE,555,5,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,D5,CHFU,50,2,1,Ulidiidae,0,0,1.1,0.1,1,2,1,1,0.066219282178738,0.0184021609033434,1.34409875737761e-7,0.0366919198950068,0.125,2
2020,9,D5,LEMA,720,15,1,Brassicogethes_sp.,7,0,2.01190476190476,1.01190476190476,1,4,2,2,0.0889479530238056,0.438355359320166,3.68282082231558e-7,0.115389845076532,0.125,2
2020,9,D5,LEMA,720,15,1,Small bee 1_8_6,0,3,2.01190476190476,1.01190476190476,1,4,2,2,0.0889479530238056,0.438355359320166,3.68282082231558e-7,0.115389845076532,0.125,2
2020,9,D5,PUPA,48,4,1,Small bee 1_8_6,2,1,1.33333333333333,0.333333333333333,1,2,1,1,0.0696021275851406,1.05152376629054e-8,2.350992827635e-4,0.0624185990392379,0.125,2
2020,9,D6,CHFU,60,3,3,Psilothrix_viridicoerulea,14,1,1.04,0.04,1,2,1,1,0.0708930568089907,0.567377962807147,2.8851423124726e-5,0.211768286060026,0.125,2
2020,9,D6,CHMI,56,4,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,D6,LEMA,754,13,0,None,0,0,1.02380952380952,0.0238095238095238,1,2,1,1,0.0672480588608775,0.863655914054458,6.93637995350431e-7,0.156203774972271,0.125,2
2020,9,E1,CETE,1887,17,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,E1,CHFU,84,4,1,Bee_9_20_2,1,0,1.38666666666667,0.386666666666667,1,4,2,2,0.0803854319792814,0.455133271718098,3.91307425552883e-5,0.178972615845819,0.125,4
2020,9,E1,CHFU,84,4,4,Psilothrix_viridicoerulea,10,0,1.38666666666667,0.386666666666667,1,4,2,2,0.0803854319792814,0.455133271718098,3.91307425552883e-5,0.178972615845819,0.125,4
2020,9,E1,LEMA,42,2,1,Brassicogethes_sp.,13,1,1.08333333333333,0.0833333333333333,1,4,2,2,0.0699354979461843,0.483726166063613,3.41742011116201e-4,0.155470379712254,0.125,4
2020,9,E1,LEMA,42,2,1,Psilothrix_viridicoerulea,0,1,1.08333333333333,0.0833333333333333,1,4,2,2,0.0699354979461843,0.483726166063613,3.41742011116201e-4,0.155470379712254,0.125,4
2020,9,E1,PUPA,656,16,1,Small bee 1_8_6,2,1,1.33333333333333,0.333333333333333,1,2,1,1,0.0696021275851185,1.05152376593338e-8,2.3509928276351e-4,0.0624185990392379,0.125,2
2020,9,E2,CHFU,16,1,3,Andrena_sp.,3,0,1.33900383141762,0.339003831417624,1,6,3,3,0.0898979690984403,0.115995477342402,1.85256343795778e-5,0.0643907285700564,0.125,6
2020,9,E2,CHFU,16,1,2,Musca_sp.,1,0,1.33900383141762,0.339003831417624,1,6,3,3,0.0898979690984403,0.115995477342402,1.85256343795778e-5,0.0643907285700564,0.125,6
2020,9,E2,CHFU,16,1,1,Psilothrix_viridicoerulea,10,0,1.33900383141762,0.339003831417624,1,6,3,3,0.0898979690984403,0.115995477342402,1.85256343795778e-5,0.0643907285700564,0.125,6
2020,9,E2,LEMA,116,2,0,None,0,0,2,1,1,2,1,1,0.103803341158448,0,0,2.44788204391794e-5,0.125,2
2020,9,E2,PUPA,483,21,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,E2,SPRU,432,18,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,E3,CETE,777,7,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,E3,CHFU,240,12,3,Andrena_sp.,3,0,1.14344827586207,0.143448275862069,1,4,2,2,0.0832643262063881,0.302483362586067,3.70799908460157e-5,0.125605182478102,0.125,4
2020,9,E3,CHFU,240,12,3,Psilothrix_viridicoerulea,14,1,1.14344827586207,0.143448275862069,1,4,2,2,0.0832643262063881,0.302483362586067,3.70799908460157e-5,0.125605182478102,0.125,4
2020,9,E3,LEMA,174,3,0,None,0,0,1.12380952380952,0.123809523809524,1,4,2,2,0.0719618041748804,0.584920617354027,5.11608798957881e-6,0.156022413184247,0.125,4
2020,9,E4,CETE,2053.5,18.5,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,E4,CHFU,448,8,3,Psilothrix_viridicoerulea,12,0,1.14,0.14,1,4,2,2,0.0763494075793918,0.430134012331196,2.8985833000452e-5,0.167999194518771,0.125,4
2020,9,E4,CHFU,448,8,1,Ulidiidae,3,0,1.14,0.14,1,4,2,2,0.0763494075793918,0.430134012331196,2.8985833000452e-5,0.167999194518771,0.125,4
2020,9,E4,LEMA,580,10,0,None,0,0,1.08333333333333,0.0833333333333333,1,4,2,2,0.0699354979456277,0.483726166063613,3.41742011116201e-4,0.155470379712254,0.125,4
2020,9,E5,CETE,555,5,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,E5,CHFU,252,6,10,Andrena_sp.,2,0,1.35816091954023,0.35816091954023,1,4,2,2,0.105377204533128,0.0857514169506376,3.70457001125418e-5,0.0551080977292549,0.125,4
2020,9,E5,CHFU,252,6,1,Psilothrix_viridicoerulea,14,1,1.35816091954023,0.35816091954023,1,4,2,2,0.105377204533128,0.0857514169506376,3.70457001125418e-5,0.0551080977292549,0.125,4
2020,9,E5,LEMA,290,5,0,None,0,0,1.03571428571429,0.0357142857142857,1,2,1,1,0.0704906225870364,0.863655914054458,1.04045699301909e-6,0.156203774972271,0.125,2
2020,9,E5,PUPA,218.5,9.5,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,E6,CETE,222,2,0,None,0,0,2,1,1,2,1,1,0.103803341156835,0,0,2.44788204391794e-5,0.125,2
2020,9,E6,CHFU,64,2,0,None,0,0,1.08781609195402,0.087816091954023,1,4,2,2,0.0783935217413723,0.461420122718715,4.12114200733933e-5,0.177303044627256,0.125,4
2020,9,E6,LEMA,348,6,0,None,0,0,2.42857142857143,1.42857142857143,1,6,3,3,0.102783588559527,0.693138130014861,5.33330001394774e-6,0.137692992413053,0.125,4
2020,9,E6,PUPA,253,11,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,F1,CHFU,225,5,1,Black_small_fly,0,0,2.11111111111111,1.11111111111111,1,4,2,2,0.0856449940256038,0.00401469783680831,3.60639584369836e-7,0.018299207269887,0.125,2
2020,9,F1,CHFU,225,5,1,Musca_sp.,2,0,2.11111111111111,1.11111111111111,1,4,2,2,0.0856449940256038,0.00401469783680831,3.60639584369836e-7,0.018299207269887,0.125,2
2020,9,F1,LEMA,174,3,0,None,0,0,1.25,0.25,1,2,1,1,0.0695303267445756,0.00314324315116498,7.69378683660861e-6,0.0324919752558282,0.125,2
2020,9,F1,PUPA,414,18,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,F1,SPRU,336,14,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,F2,CHFU,32,1,0,None,0,0,1.33333333333333,0.333333333333333,1,2,1,1,0.0786854679565546,0.00933692946082114,6.2458727753323e-8,0.0265665839103295,0.125,2
2020,9,F2,SPRU,144,6,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,F3,CHFU,64,2,0,None,0,0,1.33333333333333,0.333333333333333,1,2,1,1,0.0786854679562227,0.00933692946082113,6.24587277542502e-8,0.0265665839103295,0.125,2
2020,9,F3,LEMA,58,1,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,F3,SPRU,576,24,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,F4,CETE,888,8,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,F4,CHFU,64,2,0,None,0,0,1.95777777777778,0.957777777777778,1,6,3,3,0.103716570314216,0.100363525804589,9.2788498220577e-5,0.0595411585552911,0.125,4
2020,9,F4,LEMA,58,1,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,F5,CETE,666,6,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,F5,CHFU,160,5,0,None,0,0,2.3423754789272,1.3423754789272,1,10,5,5,0.124761640606595,0.106072533883659,3.24076648007833e-5,0.0655213355075896,0.125,6
2020,9,F5,LEMA,116,2,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,F5,SPRU,336,14,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,F6,CETE,1776,16,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,F6,CHFU,1242,18,2,Andrena_sp.,3,0,3.32007662835249,2.32007662835249,1,12,6,6,0.113963736431789,0.20068719976483201,3.93202532157782e-5,0.0964705852929212,0.125,6
2020,9,F6,CHFU,1242,18,1,Cylindromyia_sp.,0,0,3.32007662835249,2.32007662835249,1,12,6,6,0.113963736431789,0.20068719976483201,3.93202532157782e-5,0.0964705852929212,0.125,6
2020,9,F6,CHFU,1242,18,1,Eristalis_sp.,0,0,3.32007662835249,2.32007662835249,1,12,6,6,0.113963736431789,0.20068719976483201,3.93202532157782e-5,0.0964705852929212,0.125,6
2020,9,F6,CHFU,1242,18,1,Musca_sp.,1,0,3.32007662835249,2.32007662835249,1,12,6,6,0.113963736431789,0.20068719976483201,3.93202532157782e-5,0.0964705852929212,0.125,6
2020,9,F6,CHFU,1242,18,3,Psilothrix_viridicoerulea,24,1,3.32007662835249,2.32007662835249,1,12,6,6,0.113963736431789,0.20068719976483201,3.93202532157782e-5,0.0964705852929212,0.125,6
2020,9,F6,CHFU,1242,18,1,Ulidiidae,3,0,3.32007662835249,2.32007662835249,1,12,6,6,0.113963736431789,0.20068719976483201,3.93202532157782e-5,0.0964705852929212,0.125,6
2020,9,F6,LEMA,580,10,0,None,0,0,1.38095238095238,0.380952380952381,1,4,2,2,0.0797725144883591,0.694556726303135,3.64024658078236e-6,0.137688327663381,0.125,4
2020,9,F6,PUPA,736,32,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
