"","Bees","Flower_beetles","House_flies","Hoverflies","Small_beetles","Small_flies"
"E4 LEMA 15",0.05,0.15,0,0,0,0
"E4 LEMA 16",0.05,0.15,0,0,0,0
"E4 LEMA 17",0.05,0.15,0,0,0,0
"E4 LEMA 18",0.05,0.15,0,0,0,0
"E4 LEMA 19",0.05,0.15,0,0,0,0
"E4 LEMA 2",0.05,0.15,0,0,0,0
"E4 LEMA 20",0.05,0.15,0,0,0,0
"E4 LEMA 3",0.05,0.15,0,0,0,0
"E4 LEMA 4",0.05,0.15,0,0,0,0
"E4 LEMA 5",0.05,0.15,0,0,0,0
"E4 LEMA 6",0.05,0.15,0,0,0,0
"E4 LEMA 7",0.05,0.15,0,0,0,0
"E4 LEMA 8",0.05,0.15,0,0,0,0
"E4 LEMA 9",0.05,0.15,0,0,0,0
"E5 LEMA 1",0,0.1,0,0,0,0.1
"E5 LEMA 10",0,0.1,0,0,0,0.1
"E5 LEMA 2",0,0.1,0,0,0,0.1
"E5 LEMA 3",0,0.1,0,0,0,0.1
"E5 LEMA 4",0,0.1,0,0,0,0.1
"E5 LEMA 5",0,0.1,0,0,0,0.1
"E5 LEMA 6",0,0.1,0,0,0,0.1
"E5 LEMA 7",0,0.1,0,0,0,0.1
"E5 LEMA 8",0,0.1,0,0,0,0.1
"E5 LEMA 9",0,0.1,0,0,0,0.1
"E6 LEMA 1",0.04,0.2,0,0.04,0.04,0
"E6 LEMA 10",0.04,0.2,0,0.04,0.04,0
"E6 LEMA 11",0.04,0.2,0,0.04,0.04,0
"E6 LEMA 12",0.04,0.2,0,0.04,0.04,0
"E6 LEMA 13",0.04,0.2,0,0.04,0.04,0
"E6 LEMA 14",0.04,0.2,0,0.04,0.04,0
"E6 LEMA 15",0.04,0.2,0,0.04,0.04,0
"E6 LEMA 16",0.04,0.2,0,0.04,0.04,0
"E6 LEMA 17",0.04,0.2,0,0.04,0.04,0
"E6 LEMA 18",0.04,0.2,0,0.04,0.04,0
"E6 LEMA 19",0.04,0.2,0,0.04,0.04,0
"E6 LEMA 2",0.04,0.2,0,0.04,0.04,0
"E6 LEMA 20",0.04,0.2,0,0.04,0.04,0
"E6 LEMA 21",0.04,0.2,0,0.04,0.04,0
"E6 LEMA 22",0.04,0.2,0,0.04,0.04,0
"E6 LEMA 23",0.04,0.2,0,0.04,0.04,0
"E6 LEMA 24",0.04,0.2,0,0.04,0.04,0
"E6 LEMA 25",0.04,0.2,0,0.04,0.04,0
"E6 LEMA 3",0.04,0.2,0,0.04,0.04,0
"E6 LEMA 4",0.04,0.2,0,0.04,0.04,0
"E6 LEMA 5",0.04,0.2,0,0.04,0.04,0
"E6 LEMA 6",0.04,0.2,0,0.04,0.04,0
"E6 LEMA 7",0.04,0.2,0,0.04,0.04,0
"E6 LEMA 8",0.04,0.2,0,0.04,0.04,0
"E6 LEMA 9",0.04,0.2,0,0.04,0.04,0
"F1 LEMA 1",0,0.1,0,0,0,0.1
"F1 LEMA 10",0,0.1,0,0,0,0.1
"F1 LEMA 11",0,0.1,0,0,0,0.1
"F1 LEMA 12",0,0.1,0,0,0,0.1
"F1 LEMA 13",0,0.1,0,0,0,0.1
"F1 LEMA 14",0,0.1,0,0,0,0.1
"F1 LEMA 15",0,0.1,0,0,0,0.1
"F1 LEMA 16",0,0.1,0,0,0,0.1
"F1 LEMA 17",0,0.1,0,0,0,0.1
"F1 LEMA 18",0,0.1,0,0,0,0.1
"F1 LEMA 19",0,0.1,0,0,0,0.1
"F1 LEMA 2",0,0.1,0,0,0,0.1
"F1 LEMA 20",0,0.1,0,0,0,0.1
"F1 LEMA 3",0,0.1,0,0,0,0.1
"F1 LEMA 4",0,0.1,0,0,0,0.1
"F1 LEMA 5",0,0.1,0,0,0,0.1
"F1 LEMA 6",0,0.1,0,0,0,0.1
"F1 LEMA 7",0,0.1,0,0,0,0.1
"F1 LEMA 8",0,0.1,0,0,0,0.1
"F1 LEMA 9",0,0.1,0,0,0,0.1
"F2 LEMA 1",0,0.2,0,0,0,0.1
"F2 LEMA 10",0,0.2,0,0,0,0.1
"F2 LEMA 2",0,0.2,0,0,0,0.1
"F2 LEMA 3",0,0.2,0,0,0,0.1
"F2 LEMA 4",0,0.2,0,0,0,0.1
"F2 LEMA 5",0,0.2,0,0,0,0.1
"F2 LEMA 6",0,0.2,0,0,0,0.1
"F2 LEMA 7",0,0.2,0,0,0,0.1
"F2 LEMA 8",0,0.2,0,0,0,0.1
"F2 LEMA 9",0,0.2,0,0,0,0.1
"F3 LEMA 1",0.0285714285714286,0.114285714285714,0,0,0.0857142857142857,0.0857142857142857
"F3 LEMA 10",0.0285714285714286,0.114285714285714,0,0,0.0857142857142857,0.0857142857142857
"F3 LEMA 11",0.0285714285714286,0.114285714285714,0,0,0.0857142857142857,0.0857142857142857
"F3 LEMA 12",0.0285714285714286,0.114285714285714,0,0,0.0857142857142857,0.0857142857142857
"F3 LEMA 13",0.0285714285714286,0.114285714285714,0,0,0.0857142857142857,0.0857142857142857
"F3 LEMA 14",0.0285714285714286,0.114285714285714,0,0,0.0857142857142857,0.0857142857142857
"F3 LEMA 15",0.0285714285714286,0.114285714285714,0,0,0.0857142857142857,0.0857142857142857
"F3 LEMA 16",0.0285714285714286,0.114285714285714,0,0,0.0857142857142857,0.0857142857142857
"F3 LEMA 17",0.0285714285714286,0.114285714285714,0,0,0.0857142857142857,0.0857142857142857
"F3 LEMA 18",0.0285714285714286,0.114285714285714,0,0,0.0857142857142857,0.0857142857142857
"F3 LEMA 19",0.0285714285714286,0.114285714285714,0,0,0.0857142857142857,0.0857142857142857
"F3 LEMA 2",0.0285714285714286,0.114285714285714,0,0,0.0857142857142857,0.0857142857142857
"F3 LEMA 20",0.0285714285714286,0.114285714285714,0,0,0.0857142857142857,0.0857142857142857
"F3 LEMA 21",0.0285714285714286,0.114285714285714,0,0,0.0857142857142857,0.0857142857142857
"F3 LEMA 22",0.0285714285714286,0.114285714285714,0,0,0.0857142857142857,0.0857142857142857
"F3 LEMA 23",0.0285714285714286,0.114285714285714,0,0,0.0857142857142857,0.0857142857142857
"F3 LEMA 24",0.0285714285714286,0.114285714285714,0,0,0.0857142857142857,0.0857142857142857
"F3 LEMA 25",0.0285714285714286,0.114285714285714,0,0,0.0857142857142857,0.0857142857142857
"F3 LEMA 26",0.0285714285714286,0.114285714285714,0,0,0.0857142857142857,0.0857142857142857
"F3 LEMA 27",0.0285714285714286,0.114285714285714,0,0,0.0857142857142857,0.0857142857142857
"F3 LEMA 28",0.0285714285714286,0.114285714285714,0,0,0.0857142857142857,0.0857142857142857
"F3 LEMA 29",0.0285714285714286,0.114285714285714,0,0,0.0857142857142857,0.0857142857142857
"F3 LEMA 3",0.0285714285714286,0.114285714285714,0,0,0.0857142857142857,0.0857142857142857
"F3 LEMA 30",0.0285714285714286,0.114285714285714,0,0,0.0857142857142857,0.0857142857142857
"F3 LEMA 31",0.0285714285714286,0.114285714285714,0,0,0.0857142857142857,0.0857142857142857
"F3 LEMA 32",0.0285714285714286,0.114285714285714,0,0,0.0857142857142857,0.0857142857142857
"F3 LEMA 33",0.0285714285714286,0.114285714285714,0,0,0.0857142857142857,0.0857142857142857
"F3 LEMA 34",0.0285714285714286,0.114285714285714,0,0,0.0857142857142857,0.0857142857142857
"F3 LEMA 35",0.0285714285714286,0.114285714285714,0,0,0.0857142857142857,0.0857142857142857
"F3 LEMA 4",0.0285714285714286,0.114285714285714,0,0,0.0857142857142857,0.0857142857142857
"F3 LEMA 5",0.0285714285714286,0.114285714285714,0,0,0.0857142857142857,0.0857142857142857
"F3 LEMA 6",0.0285714285714286,0.114285714285714,0,0,0.0857142857142857,0.0857142857142857
"F3 LEMA 7",0.0285714285714286,0.114285714285714,0,0,0.0857142857142857,0.0857142857142857
"F3 LEMA 8",0.0285714285714286,0.114285714285714,0,0,0.0857142857142857,0.0857142857142857
"F3 LEMA 9",0.0285714285714286,0.114285714285714,0,0,0.0857142857142857,0.0857142857142857
"F4 LEMA 1",0,0.0333333333333333,0,0,0,0
"F4 LEMA 10",0,0.0333333333333333,0,0,0,0
"F4 LEMA 11",0,0.0333333333333333,0,0,0,0
"F4 LEMA 12",0,0.0333333333333333,0,0,0,0
"F4 LEMA 13",0,0.0333333333333333,0,0,0,0
"F4 LEMA 14",0,0.0333333333333333,0,0,0,0
"F4 LEMA 15",0,0.0333333333333333,0,0,0,0
"F4 LEMA 16",0,0.0333333333333333,0,0,0,0
"F4 LEMA 17",0,0.0333333333333333,0,0,0,0
"F4 LEMA 18",0,0.0333333333333333,0,0,0,0
"F4 LEMA 19",0,0.0333333333333333,0,0,0,0
"F4 LEMA 2",0,0.0333333333333333,0,0,0,0
"F4 LEMA 20",0,0.0333333333333333,0,0,0,0
"F4 LEMA 21",0,0.0333333333333333,0,0,0,0
"F4 LEMA 22",0,0.0333333333333333,0,0,0,0
"F4 LEMA 23",0,0.0333333333333333,0,0,0,0
"F4 LEMA 24",0,0.0333333333333333,0,0,0,0
"F4 LEMA 25",0,0.0333333333333333,0,0,0,0
"F4 LEMA 26",0,0.0333333333333333,0,0,0,0
"F4 LEMA 27",0,0.0333333333333333,0,0,0,0
"F4 LEMA 28",0,0.0333333333333333,0,0,0,0
"F4 LEMA 29",0,0.0333333333333333,0,0,0,0
"F4 LEMA 3",0,0.0333333333333333,0,0,0,0
"F4 LEMA 30",0,0.0333333333333333,0,0,0,0
"F4 LEMA 4",0,0.0333333333333333,0,0,0,0
"F4 LEMA 5",0,0.0333333333333333,0,0,0,0
"F4 LEMA 6",0,0.0333333333333333,0,0,0,0
"F4 LEMA 7",0,0.0333333333333333,0,0,0,0
"F4 LEMA 8",0,0.0333333333333333,0,0,0,0
"F4 LEMA 9",0,0.0333333333333333,0,0,0,0
"F6 LEMA 1",0,0.05,0,0,0.15,0.05
"F6 LEMA 10",0,0.05,0,0,0.15,0.05
"F6 LEMA 11",0,0.05,0,0,0.15,0.05
"F6 LEMA 12",0,0.05,0,0,0.15,0.05
"F6 LEMA 13",0,0.05,0,0,0.15,0.05
"F6 LEMA 14",0,0.05,0,0,0.15,0.05
"F6 LEMA 15",0,0.05,0,0,0.15,0.05
"F6 LEMA 16",0,0.05,0,0,0.15,0.05
"F6 LEMA 17",0,0.05,0,0,0.15,0.05
"F6 LEMA 18",0,0.05,0,0,0.15,0.05
"F6 LEMA 19",0,0.05,0,0,0.15,0.05
"F6 LEMA 2",0,0.05,0,0,0.15,0.05
"F6 LEMA 20",0,0.05,0,0,0.15,0.05
"F6 LEMA 3",0,0.05,0,0,0.15,0.05
"F6 LEMA 4",0,0.05,0,0,0.15,0.05
"F6 LEMA 5",0,0.05,0,0,0.15,0.05
"F6 LEMA 6",0,0.05,0,0,0.15,0.05
"F6 LEMA 7",0,0.05,0,0,0.15,0.05
"F6 LEMA 8",0,0.05,0,0,0.15,0.05
"F6 LEMA 9",0,0.05,0,0,0.15,0.05
