"year";"month";"day";"plot";"subplot";"species";"individuals"
"2019";"5";"14";6;"C4";"COSQ";0
"2019";"5";"14";6;"C5";"COSQ";0
"2019";"5";"14";6;"C6";"COSQ";0
"2019";"5";"14";6;"D1";"COSQ";0
"2019";"5";"14";6;"D2";"COSQ";0
"2019";"5";"14";6;"D3";"COSQ";0
"2019";"5";"14";6;"D4";"COSQ";0
"2019";"5";"14";6;"D5";"COSQ";0
"2019";"5";"14";6;"D6";"COSQ";0
"2019";"5";"14";6;"E1";"COSQ";0
"2019";"5";"14";6;"E2";"COSQ";0
"2019";"5";"14";6;"E3";"COSQ";0
"2019";"5";"14";6;"E4";"COSQ";0
"2019";"5";"14";6;"E5";"COSQ";0
"2019";"5";"14";6;"E6";"COSQ";0
"2019";"5";"14";6;"F1";"COSQ";0
"2019";"5";"14";6;"F2";"COSQ";0
"2019";"5";"14";6;"F3";"COSQ";0
"2019";"5";"14";6;"F4";"COSQ";0
"2019";"5";"14";6;"F5";"COSQ";0
"2019";"5";"14";6;"F6";"COSQ";0
"2019";"5";"14";7;"A1";"COSQ";0
"2019";"5";"14";7;"A2";"COSQ";0
"2019";"5";"14";7;"A3";"COSQ";0
"2019";"5";"14";7;"A4";"COSQ";0
"2019";"5";"14";7;"A5";"COSQ";0
"2019";"5";"14";7;"A6";"COSQ";0
"2019";"5";"14";7;"B1";"COSQ";0
"2019";"5";"14";7;"B2";"COSQ";0
"2019";"5";"14";7;"B3";"COSQ";0
"2019";"5";"14";7;"B4";"COSQ";0
"2019";"5";"14";7;"B5";"COSQ";0
"2019";"5";"14";7;"B6";"COSQ";0
"2019";"5";"14";7;"C1";"COSQ";0
"2019";"5";"14";7;"C2";"COSQ";0
"2019";"5";"14";7;"C3";"COSQ";0
"2019";"5";"14";7;"C4";"COSQ";0
"2019";"5";"14";7;"C5";"COSQ";0
"2019";"5";"14";7;"C6";"COSQ";0
"2019";"5";"14";7;"D1";"COSQ";0
"2019";"5";"14";7;"D2";"COSQ";0
"2019";"5";"14";7;"D3";"COSQ";0
"2019";"5";"14";7;"D4";"COSQ";0
"2019";"5";"14";7;"D5";"COSQ";0
"2019";"5";"14";7;"D6";"COSQ";0
"2019";"5";"14";7;"E1";"COSQ";0
"2019";"5";"14";7;"E2";"COSQ";0
"2019";"5";"14";7;"E3";"COSQ";0
"2019";"5";"14";7;"E4";"COSQ";0
"2019";"5";"14";7;"E5";"COSQ";0
"2019";"5";"14";7;"E6";"COSQ";0
"2019";"5";"14";7;"F1";"COSQ";0
"2019";"5";"14";7;"F2";"COSQ";0
"2019";"5";"14";7;"F3";"COSQ";0
"2019";"5";"14";7;"F4";"COSQ";0
"2019";"5";"14";7;"F5";"COSQ";0
"2019";"5";"14";7;"F6";"COSQ";0
"2019";"5";"14";8;"A1";"COSQ";0
"2019";"5";"14";8;"A2";"COSQ";0
"2019";"5";"14";8;"A3";"COSQ";0
"2019";"5";"14";8;"A4";"COSQ";0
"2019";"5";"14";8;"A5";"COSQ";0
"2019";"5";"14";8;"A6";"COSQ";0
"2019";"5";"14";8;"B1";"COSQ";0
"2019";"5";"14";8;"B2";"COSQ";0
"2019";"5";"14";8;"B3";"COSQ";0
"2019";"5";"14";8;"B4";"COSQ";0
"2019";"5";"14";8;"B5";"COSQ";0
"2019";"5";"14";8;"B6";"COSQ";0
"2019";"5";"14";8;"C1";"COSQ";0
"2019";"5";"14";8;"C2";"COSQ";0
"2019";"5";"14";8;"C3";"COSQ";0
"2019";"5";"14";8;"C4";"COSQ";0
"2019";"5";"14";8;"C5";"COSQ";0
"2019";"5";"14";8;"C6";"COSQ";0
"2019";"5";"14";8;"D1";"COSQ";0
"2019";"5";"14";8;"D2";"COSQ";0
"2019";"5";"14";8;"D3";"COSQ";0
"2019";"5";"14";8;"D4";"COSQ";0
"2019";"5";"14";8;"D5";"COSQ";0
"2019";"5";"14";8;"D6";"COSQ";0
"2019";"5";"14";8;"E1";"COSQ";0
"2019";"5";"14";8;"E2";"COSQ";0
"2019";"5";"14";8;"E3";"COSQ";0
"2019";"5";"14";8;"E4";"COSQ";0
"2019";"5";"14";8;"E5";"COSQ";0
"2019";"5";"14";8;"E6";"COSQ";0
"2019";"5";"14";8;"F1";"COSQ";0
"2019";"5";"14";8;"F2";"COSQ";0
"2019";"5";"14";8;"F3";"COSQ";0
"2019";"5";"14";8;"F4";"COSQ";0
"2019";"5";"14";8;"F5";"COSQ";0
"2019";"5";"14";8;"F6";"COSQ";0
"2019";"5";"14";9;"A1";"COSQ";0
"2019";"5";"14";9;"A2";"COSQ";0
"2019";"5";"14";9;"A3";"COSQ";0
"2019";"5";"14";9;"A4";"COSQ";0
"2019";"5";"14";9;"A5";"COSQ";0
"2019";"5";"14";9;"A6";"COSQ";0
"2019";"5";"14";9;"B1";"COSQ";0
"2019";"5";"14";9;"B2";"COSQ";0
"2019";"5";"14";9;"B3";"COSQ";0
"2019";"5";"14";9;"B4";"COSQ";0
"2019";"5";"14";9;"B5";"COSQ";0
"2019";"5";"14";9;"B6";"COSQ";0
"2019";"5";"14";9;"C1";"COSQ";0
"2019";"5";"14";9;"C2";"COSQ";0
"2019";"5";"14";9;"C3";"COSQ";0
"2019";"5";"14";9;"C4";"COSQ";0
"2019";"5";"14";9;"C5";"COSQ";0
"2019";"5";"14";9;"C6";"COSQ";0
"2019";"5";"14";9;"D1";"COSQ";0
"2019";"5";"14";9;"D2";"COSQ";0
"2019";"5";"14";9;"D3";"COSQ";0
"2019";"5";"14";9;"D4";"COSQ";0
"2019";"5";"14";9;"D5";"COSQ";0
"2019";"5";"14";9;"D6";"COSQ";0
"2019";"5";"14";9;"E1";"COSQ";0
"2019";"5";"14";9;"E2";"COSQ";0
"2019";"5";"14";9;"E3";"COSQ";0
"2019";"5";"14";9;"E4";"COSQ";0
"2019";"5";"14";9;"E5";"COSQ";0
"2019";"5";"14";9;"E6";"COSQ";0
"2019";"5";"14";9;"F1";"COSQ";0
"2019";"5";"14";9;"F2";"COSQ";0
"2019";"5";"14";9;"F3";"COSQ";0
"2019";"5";"14";9;"F4";"COSQ";0
"2019";"5";"14";9;"F5";"COSQ";0
"2019";"5";"14";9;"F6";"COSQ";0
"2019";"5";"14";1;"A1";"FRPU";0
"2019";"5";"14";1;"A2";"FRPU";0
"2019";"5";"14";1;"A3";"FRPU";0
"2019";"5";"14";1;"A4";"FRPU";0
"2019";"5";"14";1;"A5";"FRPU";0
"2019";"5";"14";1;"A6";"FRPU";0
"2019";"5";"14";1;"B1";"FRPU";0
"2019";"5";"14";1;"B2";"FRPU";0
"2019";"5";"14";1;"B3";"FRPU";0
"2019";"5";"14";1;"B4";"FRPU";0
"2019";"5";"14";1;"B5";"FRPU";0
"2019";"5";"14";1;"B6";"FRPU";0
"2019";"5";"14";1;"C1";"FRPU";0
"2019";"5";"14";1;"C2";"FRPU";0
"2019";"5";"14";1;"C3";"FRPU";0
"2019";"5";"14";1;"C4";"FRPU";0
"2019";"5";"14";1;"C5";"FRPU";0
"2019";"5";"14";1;"C6";"FRPU";0
"2019";"5";"14";1;"D1";"FRPU";0
"2019";"5";"14";1;"D2";"FRPU";0
"2019";"5";"14";1;"D3";"FRPU";0
"2019";"5";"14";1;"D4";"FRPU";0
"2019";"5";"14";1;"D5";"FRPU";0
"2019";"5";"14";1;"D6";"FRPU";0
"2019";"5";"14";1;"E1";"FRPU";0
"2019";"5";"14";1;"E2";"FRPU";0
"2019";"5";"14";1;"E3";"FRPU";0
"2019";"5";"14";1;"E4";"FRPU";0
"2019";"5";"14";1;"E5";"FRPU";0
"2019";"5";"14";1;"E6";"FRPU";0
"2019";"5";"14";1;"F1";"FRPU";0
"2019";"5";"14";1;"F2";"FRPU";0
"2019";"5";"14";1;"F3";"FRPU";0
"2019";"5";"14";1;"F4";"FRPU";0
"2019";"5";"14";1;"F5";"FRPU";0
"2019";"5";"14";1;"F6";"FRPU";0
"2019";"5";"14";2;"A1";"FRPU";0
"2019";"5";"14";2;"A2";"FRPU";0
"2019";"5";"14";2;"A3";"FRPU";0
"2019";"5";"14";2;"A4";"FRPU";0
"2019";"5";"14";2;"A5";"FRPU";0
"2019";"5";"14";2;"A6";"FRPU";0
"2019";"5";"14";2;"B1";"FRPU";0
"2019";"5";"14";2;"B2";"FRPU";0
"2019";"5";"14";2;"B3";"FRPU";0
"2019";"5";"14";2;"B4";"FRPU";0
"2019";"5";"14";2;"B5";"FRPU";0
"2019";"5";"14";2;"B6";"FRPU";0
"2019";"5";"14";2;"C1";"FRPU";0
"2019";"5";"14";2;"C2";"FRPU";0
"2019";"5";"14";2;"C3";"FRPU";0
"2019";"5";"14";2;"C4";"FRPU";0
"2019";"5";"14";2;"C5";"FRPU";0
"2019";"5";"14";2;"C6";"FRPU";0
"2019";"5";"14";2;"D1";"FRPU";0
"2019";"5";"14";2;"D2";"FRPU";0
"2019";"5";"14";2;"D3";"FRPU";0
"2019";"5";"14";2;"D4";"FRPU";0
"2019";"5";"14";2;"D5";"FRPU";0
"2019";"5";"14";2;"D6";"FRPU";0
"2019";"5";"14";2;"E1";"FRPU";0
"2019";"5";"14";2;"E2";"FRPU";0
"2019";"5";"14";2;"E3";"FRPU";0
"2019";"5";"14";2;"E4";"FRPU";0
"2019";"5";"14";2;"E5";"FRPU";0
"2019";"5";"14";2;"E6";"FRPU";0
"2019";"5";"14";2;"F1";"FRPU";0
"2019";"5";"14";2;"F2";"FRPU";0
"2019";"5";"14";2;"F3";"FRPU";0
"2019";"5";"14";2;"F4";"FRPU";0
"2019";"5";"14";2;"F5";"FRPU";0
"2019";"5";"14";2;"F6";"FRPU";0
"2019";"5";"14";3;"A1";"FRPU";0
"2019";"5";"14";3;"A2";"FRPU";0
"2019";"5";"14";3;"A3";"FRPU";0
"2019";"5";"14";3;"A4";"FRPU";0
"2019";"5";"14";3;"A5";"FRPU";0
"2019";"5";"14";3;"A6";"FRPU";0
"2019";"5";"14";3;"B1";"FRPU";0
"2019";"5";"14";3;"B2";"FRPU";0
"2019";"5";"14";3;"B3";"FRPU";0
"2019";"5";"14";3;"B4";"FRPU";0
"2019";"5";"14";3;"B5";"FRPU";0
"2019";"5";"14";3;"B6";"FRPU";0
"2019";"5";"14";3;"C1";"FRPU";0
"2019";"5";"14";3;"C2";"FRPU";0
"2019";"5";"14";3;"C3";"FRPU";0
"2019";"5";"14";3;"C4";"FRPU";0
"2019";"5";"14";3;"C5";"FRPU";0
"2019";"5";"14";3;"C6";"FRPU";0
"2019";"5";"14";3;"D1";"FRPU";0
"2019";"5";"14";3;"D2";"FRPU";0
"2019";"5";"14";3;"D3";"FRPU";0
"2019";"5";"14";3;"D4";"FRPU";0
"2019";"5";"14";3;"D5";"FRPU";0
"2019";"5";"14";3;"D6";"FRPU";0
"2019";"5";"14";3;"E1";"FRPU";0
"2019";"5";"14";3;"E2";"FRPU";0
"2019";"5";"14";3;"E3";"FRPU";0
"2019";"5";"14";3;"E4";"FRPU";0
"2019";"5";"14";3;"E5";"FRPU";0
"2019";"5";"14";3;"E6";"FRPU";0
"2019";"5";"14";3;"F1";"FRPU";0
"2019";"5";"14";3;"F2";"FRPU";0
"2019";"5";"14";3;"F3";"FRPU";0
"2019";"5";"14";3;"F4";"FRPU";0
"2019";"5";"14";3;"F5";"FRPU";0
"2019";"5";"14";3;"F6";"FRPU";0
"2019";"5";"14";4;"A1";"FRPU";0
"2019";"5";"14";4;"A2";"FRPU";0
"2019";"5";"14";4;"A3";"FRPU";0
"2019";"5";"14";4;"A4";"FRPU";0
"2019";"5";"14";4;"A5";"FRPU";0
"2019";"5";"14";4;"A6";"FRPU";0
"2019";"5";"14";4;"B1";"FRPU";0
"2019";"5";"14";4;"B2";"FRPU";0
"2019";"5";"14";4;"B3";"FRPU";0
"2019";"5";"14";4;"B4";"FRPU";0
"2019";"5";"14";4;"B5";"FRPU";0
"2019";"5";"14";4;"B6";"FRPU";0
"2019";"5";"14";4;"C1";"FRPU";0
"2019";"5";"14";4;"C2";"FRPU";0
"2019";"5";"14";4;"C3";"FRPU";0
"2019";"5";"14";4;"C4";"FRPU";0
"2019";"5";"14";4;"C5";"FRPU";0
"2019";"5";"14";4;"C6";"FRPU";0
"2019";"5";"14";4;"D1";"FRPU";0
"2019";"5";"14";4;"D2";"FRPU";0
"2019";"5";"14";4;"D3";"FRPU";0
"2019";"5";"14";4;"D4";"FRPU";0
"2019";"5";"14";4;"D5";"FRPU";0
"2019";"5";"14";4;"D6";"FRPU";0
"2019";"5";"14";4;"E1";"FRPU";0
"2019";"5";"14";4;"E2";"FRPU";0
"2019";"5";"14";4;"E3";"FRPU";0
"2019";"5";"14";4;"E4";"FRPU";0
"2019";"5";"14";4;"E5";"FRPU";0
"2019";"5";"14";4;"E6";"FRPU";0
"2019";"5";"14";4;"F1";"FRPU";0
"2019";"5";"14";4;"F2";"FRPU";0
"2019";"5";"14";4;"F3";"FRPU";0
"2019";"5";"14";4;"F4";"FRPU";0
"2019";"5";"14";4;"F5";"FRPU";0
"2019";"5";"14";4;"F6";"FRPU";0
"2019";"5";"14";5;"A1";"FRPU";0
"2019";"5";"14";5;"A2";"FRPU";0
"2019";"5";"14";5;"A3";"FRPU";0
"2019";"5";"14";5;"A4";"FRPU";0
"2019";"5";"14";5;"A5";"FRPU";0
"2019";"5";"14";5;"A6";"FRPU";0
"2019";"5";"14";5;"B1";"FRPU";0
"2019";"5";"14";5;"B2";"FRPU";0
"2019";"5";"14";5;"B3";"FRPU";0
"2019";"5";"14";5;"B4";"FRPU";0
"2019";"5";"14";5;"B5";"FRPU";0
"2019";"5";"14";5;"B6";"FRPU";0
"2019";"5";"14";5;"C1";"FRPU";0
"2019";"5";"14";5;"C2";"FRPU";0
"2019";"5";"14";5;"C3";"FRPU";0
"2019";"5";"14";5;"C4";"FRPU";0
"2019";"5";"14";5;"C5";"FRPU";0
"2019";"5";"14";5;"C6";"FRPU";0
"2019";"5";"14";5;"D1";"FRPU";0
"2019";"5";"14";5;"D2";"FRPU";0
"2019";"5";"14";5;"D3";"FRPU";0
"2019";"5";"14";5;"D4";"FRPU";0
"2019";"5";"14";5;"D5";"FRPU";0
"2019";"5";"14";5;"D6";"FRPU";0
"2019";"5";"14";5;"E1";"FRPU";0
"2019";"5";"14";5;"E2";"FRPU";0
"2019";"5";"14";5;"E3";"FRPU";0
"2019";"5";"14";5;"E4";"FRPU";0
"2019";"5";"14";5;"E5";"FRPU";0
"2019";"5";"14";5;"E6";"FRPU";0
"2019";"5";"14";5;"F1";"FRPU";0
"2019";"5";"14";5;"F2";"FRPU";0
"2019";"5";"14";5;"F3";"FRPU";0
"2019";"5";"14";5;"F4";"FRPU";0
"2019";"5";"14";5;"F5";"FRPU";0
"2019";"5";"14";5;"F6";"FRPU";0
"2019";"5";"14";6;"A1";"FRPU";0
"2019";"5";"14";6;"A2";"FRPU";0
"2019";"5";"14";6;"A3";"FRPU";0
"2019";"5";"14";6;"A4";"FRPU";0
"2019";"5";"14";6;"A5";"FRPU";0
"2019";"5";"14";6;"A6";"FRPU";0
"2019";"5";"14";6;"B1";"FRPU";0
"2019";"5";"14";6;"B2";"FRPU";0
"2019";"5";"14";6;"B3";"FRPU";0
"2019";"5";"14";6;"B4";"FRPU";0
"2019";"5";"14";6;"B5";"FRPU";0
"2019";"5";"14";6;"B6";"FRPU";0
"2019";"5";"14";6;"C1";"FRPU";0
"2019";"5";"14";6;"C2";"FRPU";0
"2019";"5";"14";6;"C3";"FRPU";0
"2019";"5";"14";6;"C4";"FRPU";0
"2019";"5";"14";6;"C5";"FRPU";0
"2019";"5";"14";6;"C6";"FRPU";0
"2019";"5";"14";6;"D1";"FRPU";0
"2019";"5";"14";6;"D2";"FRPU";0
"2019";"5";"14";6;"D3";"FRPU";0
"2019";"5";"14";6;"D4";"FRPU";0
"2019";"5";"14";6;"D5";"FRPU";0
"2019";"5";"14";6;"D6";"FRPU";0
"2019";"5";"14";6;"E1";"FRPU";0
"2019";"5";"14";6;"E2";"FRPU";0
"2019";"5";"14";6;"E3";"FRPU";0
"2019";"5";"14";6;"E4";"FRPU";0
"2019";"5";"14";6;"E5";"FRPU";0
"2019";"5";"14";6;"E6";"FRPU";0
"2019";"5";"14";6;"F1";"FRPU";0
"2019";"5";"14";6;"F2";"FRPU";0
"2019";"5";"14";6;"F3";"FRPU";0
"2019";"5";"14";6;"F4";"FRPU";0
"2019";"5";"14";6;"F5";"FRPU";0
"2019";"5";"14";6;"F6";"FRPU";0
"2019";"5";"14";7;"A1";"FRPU";0
"2019";"5";"14";7;"A2";"FRPU";0
"2019";"5";"14";7;"A3";"FRPU";0
"2019";"5";"14";7;"A4";"FRPU";0
"2019";"5";"14";7;"A5";"FRPU";0
"2019";"5";"14";7;"A6";"FRPU";0
"2019";"5";"14";7;"B1";"FRPU";0
"2019";"5";"14";7;"B2";"FRPU";0
"2019";"5";"14";7;"B3";"FRPU";0
"2019";"5";"14";7;"B4";"FRPU";0
"2019";"5";"14";7;"B5";"FRPU";0
"2019";"5";"14";7;"B6";"FRPU";0
"2019";"5";"14";7;"C1";"FRPU";0
"2019";"5";"14";7;"C2";"FRPU";0
"2019";"5";"14";7;"C3";"FRPU";0
"2019";"5";"14";7;"C4";"FRPU";0
"2019";"5";"14";7;"C5";"FRPU";0
"2019";"5";"14";7;"C6";"FRPU";0
"2019";"5";"14";7;"D1";"FRPU";0
"2019";"5";"14";7;"D2";"FRPU";0
"2019";"5";"14";7;"D3";"FRPU";0
"2019";"5";"14";7;"D4";"FRPU";0
"2019";"5";"14";7;"D5";"FRPU";0
"2019";"5";"14";7;"D6";"FRPU";0
"2019";"5";"14";7;"E1";"FRPU";0
"2019";"5";"14";7;"E2";"FRPU";0
"2019";"5";"14";7;"E3";"FRPU";0
"2019";"5";"14";7;"E4";"FRPU";0
"2019";"5";"14";7;"E5";"FRPU";0
"2019";"5";"14";7;"E6";"FRPU";0
"2019";"5";"14";7;"F1";"FRPU";0
"2019";"5";"14";7;"F2";"FRPU";0
"2019";"5";"14";7;"F3";"FRPU";0
"2019";"5";"14";7;"F4";"FRPU";0
"2019";"5";"14";7;"F5";"FRPU";0
"2019";"5";"14";7;"F6";"FRPU";0
"2019";"5";"14";8;"A1";"FRPU";0
"2019";"5";"14";8;"A2";"FRPU";0
"2019";"5";"14";8;"A3";"FRPU";0
"2019";"5";"14";8;"A4";"FRPU";0
"2019";"5";"14";8;"A5";"FRPU";0
"2019";"5";"14";8;"A6";"FRPU";0
"2019";"5";"14";8;"B1";"FRPU";0
"2019";"5";"14";8;"B2";"FRPU";0
"2019";"5";"14";8;"B3";"FRPU";0
"2019";"5";"14";8;"B4";"FRPU";0
"2019";"5";"14";8;"B5";"FRPU";0
"2019";"5";"14";8;"B6";"FRPU";0
"2019";"5";"14";8;"C1";"FRPU";0
"2019";"5";"14";8;"C2";"FRPU";0
"2019";"5";"14";8;"C3";"FRPU";0
"2019";"5";"14";8;"C4";"FRPU";0
"2019";"5";"14";8;"C5";"FRPU";0
"2019";"5";"14";8;"C6";"FRPU";0
"2019";"5";"14";8;"D1";"FRPU";0
"2019";"5";"14";8;"D2";"FRPU";0
"2019";"5";"14";8;"D3";"FRPU";0
"2019";"5";"14";8;"D4";"FRPU";0
"2019";"5";"14";8;"D5";"FRPU";0
"2019";"5";"14";8;"D6";"FRPU";0
"2019";"5";"14";8;"E1";"FRPU";0
"2019";"5";"14";8;"E2";"FRPU";0
"2019";"5";"14";8;"E3";"FRPU";0
"2019";"5";"14";8;"E4";"FRPU";0
"2019";"5";"14";8;"E5";"FRPU";0
"2019";"5";"14";8;"E6";"FRPU";0
"2019";"5";"14";8;"F1";"FRPU";0
"2019";"5";"14";8;"F2";"FRPU";0
"2019";"5";"14";8;"F3";"FRPU";0
"2019";"5";"14";8;"F4";"FRPU";0
"2019";"5";"14";8;"F5";"FRPU";0
"2019";"5";"14";8;"F6";"FRPU";0
"2019";"5";"14";9;"A1";"FRPU";0
"2019";"5";"14";9;"A2";"FRPU";0
"2019";"5";"14";9;"A3";"FRPU";0
"2019";"5";"14";9;"A4";"FRPU";0
"2019";"5";"14";9;"A5";"FRPU";0
"2019";"5";"14";9;"A6";"FRPU";0
"2019";"5";"14";9;"B1";"FRPU";0
"2019";"5";"14";9;"B2";"FRPU";0
"2019";"5";"14";9;"B3";"FRPU";0
"2019";"5";"14";9;"B4";"FRPU";0
"2019";"5";"14";9;"B5";"FRPU";0
"2019";"5";"14";9;"B6";"FRPU";0
"2019";"5";"14";9;"C1";"FRPU";0
"2019";"5";"14";9;"C2";"FRPU";0
"2019";"5";"14";9;"C3";"FRPU";0
"2019";"5";"14";9;"C4";"FRPU";0
"2019";"5";"14";9;"C5";"FRPU";0
"2019";"5";"14";9;"C6";"FRPU";0
"2019";"5";"14";9;"D1";"FRPU";0
"2019";"5";"14";9;"D2";"FRPU";0
"2019";"5";"14";9;"D3";"FRPU";0
"2019";"5";"14";9;"D4";"FRPU";0
"2019";"5";"14";9;"D5";"FRPU";0
"2019";"5";"14";9;"D6";"FRPU";0
"2019";"5";"14";9;"E1";"FRPU";0
"2019";"5";"14";9;"E2";"FRPU";0
"2019";"5";"14";9;"E3";"FRPU";0
"2019";"5";"14";9;"E4";"FRPU";0
"2019";"5";"14";9;"E5";"FRPU";0
"2019";"5";"14";9;"E6";"FRPU";0
"2019";"5";"14";9;"F1";"FRPU";0
"2019";"5";"14";9;"F2";"FRPU";0
"2019";"5";"14";9;"F3";"FRPU";0
"2019";"5";"14";9;"F4";"FRPU";0
"2019";"5";"14";9;"F5";"FRPU";0
"2019";"5";"14";9;"F6";"FRPU";0
"2019";"4";"9";1;"A1";"HOMA";340
"2019";"4";"9";1;"A2";"HOMA";380
"2019";"4";"9";1;"A3";"HOMA";390
"2019";"4";"9";1;"A4";"HOMA";400
"2019";"4";"9";1;"A5";"HOMA";370
"2019";"4";"9";1;"A6";"HOMA";360
"2019";"4";"9";1;"B1";"HOMA";380
"2019";"4";"9";1;"B2";"HOMA";350
"2019";"4";"9";1;"B3";"HOMA";370
"2019";"4";"9";1;"B4";"HOMA";350
"2019";"4";"9";1;"B5";"HOMA";370
"2019";"4";"9";1;"B6";"HOMA";350
"2019";"4";"9";1;"C1";"HOMA";350
"2019";"4";"9";1;"C2";"HOMA";390
"2019";"4";"9";1;"C3";"HOMA";370
"2019";"4";"9";1;"C4";"HOMA";380
"2019";"4";"9";1;"C5";"HOMA";180
"2019";"4";"9";1;"C6";"HOMA";400
"2019";"4";"9";1;"D1";"HOMA";300
"2019";"4";"9";1;"D2";"HOMA";340
"2019";"4";"9";1;"D3";"HOMA";340
"2019";"4";"9";1;"D4";"HOMA";400
"2019";"4";"9";1;"D5";"HOMA";340
"2019";"4";"9";1;"D6";"HOMA";390
"2019";"4";"9";1;"E1";"HOMA";290
"2019";"4";"9";1;"E2";"HOMA";350
"2019";"4";"9";1;"E3";"HOMA";350
"2019";"4";"9";1;"E4";"HOMA";360
"2019";"4";"9";1;"E5";"HOMA";300
"2019";"4";"9";1;"E6";"HOMA";340
"2019";"4";"9";1;"F1";"HOMA";380
"2019";"4";"9";1;"F2";"HOMA";380
"2019";"4";"9";1;"F3";"HOMA";350
"2019";"4";"9";1;"F4";"HOMA";200
"2019";"4";"9";1;"F5";"HOMA";250
"2019";"4";"9";1;"F6";"HOMA";380
"2019";"4";"9";2;"A1";"HOMA";200
"2019";"4";"9";2;"A2";"HOMA";300
"2019";"4";"9";2;"A3";"HOMA";350
"2019";"4";"9";2;"A4";"HOMA";300
"2019";"4";"9";2;"A5";"HOMA";375
"2019";"4";"9";2;"A6";"HOMA";360
"2019";"4";"9";2;"B1";"HOMA";190
"2019";"4";"9";2;"B2";"HOMA";240
"2019";"4";"9";2;"B3";"HOMA";350
"2019";"4";"9";2;"B4";"HOMA";200
"2019";"4";"9";2;"B5";"HOMA";380
"2019";"4";"9";2;"B6";"HOMA";380
"2019";"4";"9";2;"C1";"HOMA";300
"2019";"4";"9";2;"C2";"HOMA";350
"2019";"4";"9";2;"C3";"HOMA";275
"2019";"4";"9";2;"C4";"HOMA";360
"2019";"4";"9";2;"C5";"HOMA";290
"2019";"4";"9";2;"C6";"HOMA";330
"2019";"4";"9";2;"D1";"HOMA";300
"2019";"4";"9";2;"D2";"HOMA";350
"2019";"4";"9";2;"D3";"HOMA";275
"2019";"4";"9";2;"D4";"HOMA";170
"2019";"4";"9";2;"D5";"HOMA";150
"2019";"4";"9";2;"D6";"HOMA";200
"2019";"4";"9";2;"E1";"HOMA";170
"2019";"4";"9";2;"E2";"HOMA";270
"2019";"4";"9";2;"E3";"HOMA";50
"2019";"4";"9";2;"E4";"HOMA";40
"2019";"4";"9";2;"E5";"HOMA";80
"2019";"4";"9";2;"E6";"HOMA";200
"2019";"4";"9";2;"F1";"HOMA";220
"2019";"4";"9";2;"F2";"HOMA";50
"2019";"4";"9";2;"F3";"HOMA";240
"2019";"4";"9";2;"F4";"HOMA";320
"2019";"4";"9";2;"F5";"HOMA";300
"2019";"4";"9";2;"F6";"HOMA";290
"2019";"4";"9";3;"A1";"HOMA";380
"2019";"4";"9";3;"A2";"HOMA";300
"2019";"4";"9";3;"A3";"HOMA";350
"2019";"4";"9";3;"A4";"HOMA";300
"2019";"4";"9";3;"A5";"HOMA";200
"2019";"4";"9";3;"A6";"HOMA";220
"2019";"4";"9";3;"B1";"HOMA";370
"2019";"4";"9";3;"B2";"HOMA";300
"2019";"4";"9";3;"B3";"HOMA";300
"2019";"4";"9";3;"B4";"HOMA";200
"2019";"4";"9";3;"B5";"HOMA";220
"2019";"4";"9";3;"B6";"HOMA";190
"2019";"4";"9";3;"C1";"HOMA";320
"2019";"4";"9";3;"C2";"HOMA";350
"2019";"4";"9";3;"C3";"HOMA";320
"2019";"4";"9";3;"C4";"HOMA";350
"2019";"4";"9";3;"C5";"HOMA";250
"2019";"4";"9";3;"C6";"HOMA";300
"2019";"4";"9";3;"D1";"HOMA";380
"2019";"4";"9";3;"D2";"HOMA";350
"2019";"4";"9";3;"D3";"HOMA";300
"2019";"4";"9";3;"D4";"HOMA";350
"2019";"4";"9";3;"D5";"HOMA";300
"2019";"4";"9";3;"D6";"HOMA";350
"2019";"4";"9";3;"E1";"HOMA";380
"2019";"4";"9";3;"E2";"HOMA";380
"2019";"4";"9";3;"E3";"HOMA";390
"2019";"4";"9";3;"E4";"HOMA";370
"2019";"4";"9";3;"E5";"HOMA";400
"2019";"4";"9";3;"E6";"HOMA";390
"2019";"4";"9";3;"F1";"HOMA";400
"2019";"4";"9";3;"F2";"HOMA";390
"2019";"4";"9";3;"F3";"HOMA";390
"2019";"4";"9";3;"F4";"HOMA";350
"2019";"4";"9";3;"F5";"HOMA";360
"2019";"4";"9";3;"F6";"HOMA";340
"2019";"4";"9";4;"A1";"HOMA";350
"2019";"4";"9";4;"A2";"HOMA";360
"2019";"4";"9";4;"A3";"HOMA";350
"2019";"4";"9";4;"A4";"HOMA";360
"2019";"4";"9";4;"A5";"HOMA";390
"2019";"4";"9";4;"A6";"HOMA";400
"2019";"4";"9";4;"B1";"HOMA";400
"2019";"4";"9";4;"B2";"HOMA";200
"2019";"4";"9";4;"B3";"HOMA";350
"2019";"4";"9";4;"B4";"HOMA";300
"2019";"4";"9";4;"B5";"HOMA";350
"2019";"4";"9";4;"B6";"HOMA";400
"2019";"4";"9";4;"C1";"HOMA";380
"2019";"4";"9";4;"C2";"HOMA";320
"2019";"4";"9";4;"C3";"HOMA";300
"2019";"4";"9";4;"C4";"HOMA";380
"2019";"4";"9";4;"C5";"HOMA";400
"2019";"4";"9";4;"C6";"HOMA";400
"2019";"4";"9";4;"D1";"HOMA";200
"2019";"4";"9";4;"D2";"HOMA";370
"2019";"4";"9";4;"D3";"HOMA";380
