year;month;day;plot;subplot;focal;fruit;competitor;number
2019;3;4;2;D2;CHFU;2;CETE;0
2019;3;4;2;D2;CHFU;2;CHFU;1
2019;3;4;2;D2;CHFU;2;CHMI;0
2019;3;4;2;D2;CHFU;2;COSQ;0
2019;3;4;2;D2;CHFU;2;FRPU;0
2019;3;4;2;D2;CHFU;2;HOMA;8
2019;3;4;2;D2;CHFU;2;LEMA;2
2019;3;4;2;D2;CHFU;2;LYTR;0
2019;3;4;2;D2;CHFU;2;MEEL;1
2019;3;4;2;D2;CHFU;2;MEPO;0
2019;3;4;2;D2;CHFU;2;MESU;0
2019;3;4;2;D2;CHFU;2;PAIN;0
2019;3;4;2;D2;CHFU;2;PLCO;0
2019;3;4;2;D2;CHFU;2;POMA;0
2019;3;4;2;D2;CHFU;2;POMO;0
2019;3;4;2;D2;CHFU;2;PUPA;0
2019;3;4;2;D2;CHFU;2;RAPE;0
2019;3;4;2;D2;CHFU;2;SASO;0
2019;3;4;2;D2;CHFU;2;SCLA;0
2019;3;4;2;D2;CHFU;2;SOAS;0
2019;3;4;2;D2;CHFU;2;SPRU;0
2019;3;4;2;D2;CHFU;2;SUSP;0
2019;3;4;2;D3;CHFU;2;BEMA;0
2019;3;4;2;D3;CHFU;2;CETE;0
2019;3;4;2;D3;CHFU;2;CHFU;0
2019;3;4;2;D3;CHFU;2;CHMI;0
2019;3;4;2;D3;CHFU;2;COSQ;0
2019;3;4;2;D3;CHFU;2;FRPU;0
2019;3;4;2;D3;CHFU;2;HOMA;5
2019;3;4;2;D3;CHFU;2;LEMA;3
2019;3;4;2;D3;CHFU;2;LYTR;0
2019;3;4;2;D3;CHFU;2;MEEL;0
2019;3;4;2;D3;CHFU;2;MEPO;0
2019;3;4;2;D3;CHFU;2;MESU;0
2019;3;4;2;D3;CHFU;2;PAIN;0
2019;3;4;2;D3;CHFU;2;PLCO;0
2019;3;4;2;D3;CHFU;2;POMA;0
2019;3;4;2;D3;CHFU;2;POMO;0
2019;3;4;2;D3;CHFU;2;PUPA;0
2019;3;4;2;D3;CHFU;2;RAPE;0
2019;3;4;2;D3;CHFU;2;SASO;0
2019;3;4;2;D3;CHFU;2;SCLA;0
2019;3;4;2;D3;CHFU;2;SOAS;0
2019;3;4;2;D3;CHFU;2;SPRU;0
2019;3;4;2;D3;CHFU;2;SUSP;0
2019;3;4;2;D4;CHFU;4;BEMA;0
2019;3;4;2;D4;CHFU;4;CETE;0
2019;3;4;2;D4;CHFU;4;CHFU;0
2019;3;4;2;D4;CHFU;4;CHMI;0
2019;3;4;2;D4;CHFU;4;COSQ;0
2019;3;4;2;D4;CHFU;4;FRPU;0
2019;3;4;2;D4;CHFU;4;HOMA;10
2019;3;4;2;D4;CHFU;4;LEMA;1
2019;3;4;2;D4;CHFU;4;LYTR;0
2019;3;4;2;D4;CHFU;4;MEEL;0
2019;3;4;2;D4;CHFU;4;MEPO;0
2019;3;4;2;D4;CHFU;4;MESU;0
2019;3;4;2;D4;CHFU;4;PAIN;0
2019;3;4;2;D4;CHFU;4;PLCO;0
2019;3;4;2;D4;CHFU;4;POMA;0
2019;3;4;2;D4;CHFU;4;POMO;0
2019;3;4;2;D4;CHFU;4;PUPA;0
2019;3;4;2;D4;CHFU;4;RAPE;0
2019;3;4;2;D4;CHFU;4;SASO;0
2019;3;4;2;D4;CHFU;4;SCLA;0
2019;3;4;2;D4;CHFU;4;SOAS;0
2019;3;4;2;D4;CHFU;4;SPRU;0
2019;3;4;2;D4;CHFU;4;SUSP;0
2019;3;4;2;E1;CHFU;1;BEMA;0
2019;3;4;2;E1;CHFU;1;CETE;0
2019;3;4;2;E1;CHFU;1;CHFU;0
2019;3;4;2;E1;CHFU;1;CHMI;0
2019;3;4;2;E1;CHFU;1;COSQ;0
2019;3;4;2;E1;CHFU;1;FRPU;0
2019;3;4;2;E1;CHFU;1;HOMA;7
2019;3;4;2;E1;CHFU;1;LEMA;1
2019;3;4;2;E1;CHFU;1;LYTR;0
2019;3;4;2;E1;CHFU;1;MEEL;1
2019;3;4;2;E1;CHFU;1;MEPO;0
2019;3;4;2;E1;CHFU;1;MESU;0
2019;3;4;2;E1;CHFU;1;PAIN;0
2019;3;4;2;E1;CHFU;1;PLCO;0
2019;3;4;2;E1;CHFU;1;POMA;0
2019;3;4;2;E1;CHFU;1;POMO;0
2019;3;4;2;E1;CHFU;1;PUPA;0
2019;3;4;2;E1;CHFU;1;RAPE;0
2019;3;4;2;E1;CHFU;1;SASO;0
2019;3;4;2;E1;CHFU;1;SCLA;0
2019;3;4;2;E1;CHFU;1;SOAS;0
2019;3;4;2;E1;CHFU;1;SPRU;0
2019;3;4;2;E1;CHFU;1;SUSP;0
2019;3;4;2;E2;CHFU;3;BEMA;0
2019;3;4;2;E2;CHFU;3;CETE;0
2019;3;4;2;E2;CHFU;3;CHFU;0
2019;3;4;2;E2;CHFU;3;CHMI;0
2019;3;4;2;E2;CHFU;3;COSQ;0
2019;3;4;2;E2;CHFU;3;FRPU;0
2019;3;4;2;E2;CHFU;3;HOMA;2
2019;3;4;2;E2;CHFU;3;LEMA;1
2019;3;4;2;E2;CHFU;3;LYTR;0
2019;3;4;2;E2;CHFU;3;MEEL;2
2019;3;4;2;E2;CHFU;3;MEPO;0
2019;3;4;2;E2;CHFU;3;MESU;0
2019;3;4;2;E2;CHFU;3;PAIN;0
2019;3;4;2;E2;CHFU;3;PLCO;0
2019;3;4;2;E2;CHFU;3;POMA;0
2019;3;4;2;E2;CHFU;3;POMO;0
2019;3;4;2;E2;CHFU;3;PUPA;0
2019;3;4;2;E2;CHFU;3;RAPE;0
2019;3;4;2;E2;CHFU;3;SASO;0
2019;3;4;2;E2;CHFU;3;SCLA;0
2019;3;4;2;E2;CHFU;3;SOAS;0
2019;3;4;2;E2;CHFU;3;SPRU;0
2019;3;4;2;E2;CHFU;3;SUSP;0
2019;3;4;2;E3;CHFU;2;BEMA;0
2019;3;4;2;E3;CHFU;2;CETE;0
2019;3;4;2;E3;CHFU;2;CHFU;0
2019;3;4;2;E3;CHFU;2;CHMI;0
2019;3;4;2;E3;CHFU;2;COSQ;0
2019;3;4;2;E3;CHFU;2;FRPU;0
2019;3;4;2;E3;CHFU;2;HOMA;4
2019;3;4;2;E3;CHFU;2;LEMA;1
2019;3;4;2;E3;CHFU;2;LYTR;0
2019;3;4;2;E3;CHFU;2;MEEL;2
2019;3;4;2;E3;CHFU;2;MEPO;0
2019;3;4;2;E3;CHFU;2;MESU;0
2019;3;4;2;E3;CHFU;2;PAIN;0
2019;3;4;2;E3;CHFU;2;PLCO;0
2019;3;4;2;E3;CHFU;2;POMA;0
2019;3;4;2;E3;CHFU;2;POMO;0
2019;3;4;2;E3;CHFU;2;PUPA;0
2019;3;4;2;E3;CHFU;2;RAPE;0
2019;3;4;2;E3;CHFU;2;SASO;0
2019;3;4;2;E3;CHFU;2;SCLA;0
2019;3;4;2;E3;CHFU;2;SOAS;0
2019;3;4;2;E3;CHFU;2;SPRU;0
2019;3;4;2;E3;CHFU;2;SUSP;0
2019;3;4;2;E4;CHFU;3;BEMA;0
2019;3;4;2;E4;CHFU;3;CETE;0
2019;3;4;2;E4;CHFU;3;CHFU;0
2019;3;4;2;E4;CHFU;3;CHMI;0
2019;3;4;2;E4;CHFU;3;COSQ;0
2019;3;4;2;E4;CHFU;3;FRPU;0
2019;3;4;2;E4;CHFU;3;HOMA;5
2019;3;4;2;E4;CHFU;3;LEMA;2
2019;3;4;2;E4;CHFU;3;LYTR;0
2019;3;4;2;E4;CHFU;3;MEEL;2
2019;3;4;2;E4;CHFU;3;MEPO;0
2019;3;4;2;E4;CHFU;3;MESU;0
2019;3;4;2;E4;CHFU;3;PAIN;0
2019;3;4;2;E4;CHFU;3;PLCO;0
2019;3;4;2;E4;CHFU;3;POMA;0
2019;3;4;2;E4;CHFU;3;POMO;0
2019;3;4;2;E4;CHFU;3;PUPA;0
2019;3;4;2;E4;CHFU;3;RAPE;0
2019;3;4;2;E4;CHFU;3;SASO;0
2019;3;4;2;E4;CHFU;3;SCLA;0
2019;3;4;2;E4;CHFU;3;SOAS;0
2019;3;4;2;E4;CHFU;3;SPRU;0
2019;3;4;2;E4;CHFU;3;SUSP;0
2019;3;4;2;E6;CHFU;2;BEMA;0
2019;3;4;2;E6;CHFU;2;CETE;0
2019;3;4;2;E6;CHFU;2;CHFU;0
2019;3;4;2;E6;CHFU;2;CHMI;0
2019;3;4;2;E6;CHFU;2;COSQ;0
2019;3;4;2;E6;CHFU;2;FRPU;0
2019;3;4;2;E6;CHFU;2;HOMA;10
2019;3;4;2;E6;CHFU;2;LEMA;2
2019;3;4;2;E6;CHFU;2;LYTR;0
2019;3;4;2;E6;CHFU;2;MEEL;1
2019;3;4;2;E6;CHFU;2;MEPO;0
2019;3;4;2;E6;CHFU;2;MESU;0
2019;3;4;2;E6;CHFU;2;PAIN;0
2019;3;4;2;E6;CHFU;2;PLCO;0
2019;3;4;2;E6;CHFU;2;POMA;0
2019;3;4;2;E6;CHFU;2;POMO;0
2019;3;4;2;E6;CHFU;2;PUPA;0
2019;3;4;2;E6;CHFU;2;RAPE;0
2019;3;4;2;E6;CHFU;2;SASO;0
2019;3;4;2;E6;CHFU;2;SCLA;0
2019;3;4;2;E6;CHFU;2;SOAS;0
2019;3;4;2;E6;CHFU;2;SPRU;0
2019;3;4;2;E6;CHFU;2;SUSP;0
2019;3;4;2;F1;CHFU;1;BEMA;0
2019;3;4;2;F1;CHFU;1;CETE;0
2019;3;4;2;F1;CHFU;1;CHFU;0
2019;3;4;2;F1;CHFU;1;CHMI;0
2019;3;4;2;F1;CHFU;1;COSQ;0
2019;3;4;2;F1;CHFU;1;FRPU;0
2019;3;4;2;F1;CHFU;1;HOMA;5
2019;3;4;2;F1;CHFU;1;LEMA;0
2019;3;4;2;F1;CHFU;1;LYTR;0
2019;3;4;2;F1;CHFU;1;MEEL;2
2019;3;4;2;F1;CHFU;1;MEPO;0
2019;3;4;2;F1;CHFU;1;MESU;0
2019;3;4;2;F1;CHFU;1;PAIN;0
2019;3;4;2;F1;CHFU;1;PLCO;0
2019;3;4;2;F1;CHFU;1;POMA;0
2019;3;4;2;F1;CHFU;1;POMO;0
2019;3;4;2;F1;CHFU;1;PUPA;0
2019;3;4;2;F1;CHFU;1;RAPE;0
2019;3;4;2;F1;CHFU;1;SASO;0
2019;3;4;2;F1;CHFU;1;SCLA;0
2019;3;4;2;F1;CHFU;1;SOAS;0
2019;3;4;2;F1;CHFU;1;SPRU;0
2019;3;4;2;F1;CHFU;1;SUSP;0
2019;3;4;2;F2;CHFU;2;BEMA;0
2019;3;4;2;F2;CHFU;2;CETE;0
2019;3;4;2;F2;CHFU;2;CHFU;0
2019;3;4;2;F2;CHFU;2;CHMI;0
2019;3;4;2;F2;CHFU;2;COSQ;0
2019;3;4;2;F2;CHFU;2;FRPU;0
2019;3;4;2;F2;CHFU;2;HOMA;5
2019;3;4;2;F2;CHFU;2;LEMA;0
2019;3;4;2;F2;CHFU;2;LYTR;0
2019;3;4;2;F2;CHFU;2;MEEL;2
2019;3;4;2;F2;CHFU;2;MEPO;0
2019;3;4;2;F2;CHFU;2;MESU;0
2019;3;4;2;F2;CHFU;2;PAIN;0
2019;3;4;2;F2;CHFU;2;PLCO;0
2019;3;4;2;F2;CHFU;2;POMA;0
2019;3;4;2;F2;CHFU;2;POMO;0
2019;3;4;2;F2;CHFU;2;PUPA;0
2019;3;4;2;F2;CHFU;2;RAPE;0
2019;3;4;2;F2;CHFU;2;SASO;0
2019;3;4;2;F2;CHFU;2;SCLA;0
2019;3;4;2;F2;CHFU;2;SOAS;0
2019;3;4;2;F2;CHFU;2;SPRU;0
2019;3;4;2;F2;CHFU;2;SUSP;0
2019;3;4;2;F3;CHFU;2;BEMA;0
2019;3;4;2;F3;CHFU;2;CETE;0
2019;3;4;2;F3;CHFU;2;CHFU;0
2019;3;4;2;F3;CHFU;2;CHMI;0
2019;3;4;2;F3;CHFU;2;COSQ;0
2019;3;4;2;F3;CHFU;2;FRPU;0
2019;3;4;2;F3;CHFU;2;HOMA;15
2019;3;4;2;F3;CHFU;2;LEMA;2
2019;3;4;2;F3;CHFU;2;LYTR;0
2019;3;4;2;F3;CHFU;2;MEEL;0
2019;3;4;2;F3;CHFU;2;MEPO;0
2019;3;4;2;F3;CHFU;2;MESU;0
2019;3;4;2;F3;CHFU;2;PAIN;0
2019;3;4;2;F3;CHFU;2;PLCO;0
2019;3;4;2;F3;CHFU;2;POMA;0
2019;3;4;2;F3;CHFU;2;POMO;0
2019;3;4;2;F3;CHFU;2;PUPA;0
2019;3;4;2;F3;CHFU;2;RAPE;0
2019;3;4;2;F3;CHFU;2;SASO;0
2019;3;4;2;F3;CHFU;2;SCLA;0
2019;3;4;2;F3;CHFU;2;SOAS;0
2019;3;4;2;F3;CHFU;2;SPRU;0
2019;3;4;2;F3;CHFU;2;SUSP;0
2019;3;4;2;F4;CHFU;5;BEMA;0
2019;3;4;2;F4;CHFU;5;CETE;0
2019;3;4;2;F4;CHFU;5;CHFU;1
2019;3;4;2;F4;CHFU;5;CHMI;0
2019;3;4;2;F4;CHFU;5;COSQ;0
2019;3;4;2;F4;CHFU;5;FRPU;0
2019;3;4;2;F4;CHFU;5;HOMA;10
2019;3;4;2;F4;CHFU;5;LEMA;1
2019;3;4;2;F4;CHFU;5;LYTR;0
2019;3;4;2;F4;CHFU;5;MEEL;0
2019;3;4;2;F4;CHFU;5;MEPO;0
2019;3;4;2;F4;CHFU;5;MESU;0
2019;3;4;2;F4;CHFU;5;PAIN;0
2019;3;4;2;F4;CHFU;5;PLCO;0
2019;3;4;2;F4;CHFU;5;POMA;0
2019;3;4;2;F4;CHFU;5;POMO;0
2019;3;4;2;F4;CHFU;5;PUPA;0
2019;3;4;2;F4;CHFU;5;RAPE;0
2019;3;4;2;F4;CHFU;5;SASO;0
2019;3;4;2;F4;CHFU;5;SCLA;0
2019;3;4;2;F4;CHFU;5;SOAS;0
2019;3;4;2;F4;CHFU;5;SPRU;0
2019;3;4;2;F4;CHFU;5;SUSP;0
2019;3;4;2;F5;CHFU;4;BEMA;0
2019;3;4;2;F5;CHFU;4;CETE;0
2019;3;4;2;F5;CHFU;4;CHFU;1
2019;3;4;2;F5;CHFU;4;CHMI;0
2019;3;4;2;F5;CHFU;4;COSQ;0
2019;3;4;2;F5;CHFU;4;FRPU;0
2019;3;4;2;F5;CHFU;4;HOMA;8
2019;3;4;2;F5;CHFU;4;LEMA;4
2019;3;4;2;F5;CHFU;4;LYTR;0
2019;3;4;2;F5;CHFU;4;MEEL;0
2019;3;4;2;F5;CHFU;4;MEPO;0
2019;3;4;2;F5;CHFU;4;MESU;0
2019;3;4;2;F5;CHFU;4;PAIN;0
2019;3;4;2;F5;CHFU;4;PLCO;0
2019;3;4;2;F5;CHFU;4;POMA;0
2019;3;4;2;F5;CHFU;4;POMO;0
2019;3;4;2;F5;CHFU;4;PUPA;0
2019;3;4;2;F5;CHFU;4;RAPE;0
2019;3;4;2;F5;CHFU;4;SASO;0
2019;3;4;2;F5;CHFU;4;SCLA;0
2019;3;4;2;F5;CHFU;4;SOAS;0
2019;3;4;2;F5;CHFU;4;SPRU;0
2019;3;4;2;F5;CHFU;4;SUSP;0
2019;3;4;2;F6;CHFU;1;BEMA;0
2019;3;4;2;F6;CHFU;1;CETE;0
2019;3;4;2;F6;CHFU;1;CHFU;0
2019;3;4;2;F6;CHFU;1;CHMI;0
2019;3;4;2;F6;CHFU;1;COSQ;0
2019;3;4;2;F6;CHFU;1;FRPU;0
2019;3;4;2;F6;CHFU;1;HOMA;10
2019;3;4;2;F6;CHFU;1;LEMA;3
2019;3;4;2;F6;CHFU;1;LYTR;0
2019;3;4;2;F6;CHFU;1;MEEL;0
2019;3;4;2;F6;CHFU;1;MEPO;0
2019;3;4;2;F6;CHFU;1;MESU;0
2019;3;4;2;F6;CHFU;1;PAIN;0
2019;3;4;2;F6;CHFU;1;PLCO;0
2019;3;4;2;F6;CHFU;1;POMA;0
2019;3;4;2;F6;CHFU;1;POMO;0
2019;3;4;2;F6;CHFU;1;PUPA;0
2019;3;4;2;F6;CHFU;1;RAPE;0
2019;3;4;2;F6;CHFU;1;SASO;0
2019;3;4;2;F6;CHFU;1;SCLA;0
2019;3;4;2;F6;CHFU;1;SOAS;0
2019;3;4;2;F6;CHFU;1;SPRU;0
2019;3;4;2;F6;CHFU;1;SUSP;0
2019;3;4;3;A1;CHFU;4;BEMA;0
2019;3;4;3;A1;CHFU;4;CETE;0
2019;3;4;3;A1;CHFU;4;CHFU;0
2019;3;4;3;A1;CHFU;4;CHMI;0
2019;3;4;3;A1;CHFU;4;COSQ;0
2019;3;4;3;A1;CHFU;4;FRPU;0
2019;3;4;3;A1;CHFU;4;HOMA;20
2019;3;4;3;A1;CHFU;4;LEMA;0
2019;3;4;3;A1;CHFU;4;LYTR;0
2019;3;4;3;A1;CHFU;4;MEEL;0
2019;3;4;3;A1;CHFU;4;MEPO;1
2019;3;4;3;A1;CHFU;4;MESU;0
2019;3;4;3;A1;CHFU;4;PAIN;0
2019;3;4;3;A1;CHFU;4;PLCO;0
2019;3;4;3;A1;CHFU;4;POMA;0
2019;3;4;3;A1;CHFU;4;POMO;0
2019;3;4;3;A1;CHFU;4;PUPA;0
2019;3;4;3;A1;CHFU;4;RAPE;0
2019;3;4;3;A1;CHFU;4;SASO;0
2019;3;4;3;A1;CHFU;4;SCLA;0
2019;3;4;3;A1;CHFU;4;SOAS;0
2019;3;4;3;A1;CHFU;4;SPRU;0
2019;3;4;3;A1;CHFU;4;SUSP;0
2019;3;4;3;A2;CHFU;6;BEMA;0
2019;3;4;3;A2;CHFU;6;CETE;0
2019;3;4;3;A2;CHFU;6;CHFU;4
2019;3;4;3;A2;CHFU;6;CHMI;0
2019;3;4;3;A2;CHFU;6;COSQ;0
2019;3;4;3;A2;CHFU;6;FRPU;0
2019;3;4;3;A2;CHFU;6;HOMA;20
2019;3;4;3;A2;CHFU;6;LEMA;1
2019;3;4;3;A2;CHFU;6;LYTR;0
2019;3;4;3;A2;CHFU;6;MEEL;0
2019;3;4;3;A2;CHFU;6;MEPO;0
2019;3;4;3;A2;CHFU;6;MESU;0
2019;3;4;3;A2;CHFU;6;PAIN;0
2019;3;4;3;A2;CHFU;6;PLCO;0
2019;3;4;3;A2;CHFU;6;POMA;0
2019;3;4;3;A2;CHFU;6;POMO;0
2019;3;4;3;A2;CHFU;6;PUPA;0
2019;3;4;3;A2;CHFU;6;RAPE;0
2019;3;4;3;A2;CHFU;6;SASO;0
2019;3;4;3;A2;CHFU;6;SCLA;0
2019;3;4;3;A2;CHFU;6;SOAS;0
2019;3;4;3;A2;CHFU;6;SPRU;0
2019;3;4;3;A2;CHFU;6;SUSP;0
2019;3;4;3;A3;CHFU;7;BEMA;0
2019;3;4;3;A3;CHFU;7;CETE;0
2019;3;4;3;A3;CHFU;7;CHFU;0
2019;3;4;3;A3;CHFU;7;CHMI;0
2019;3;4;3;A3;CHFU;7;COSQ;0
2019;3;4;3;A3;CHFU;7;FRPU;0
2019;3;4;3;A3;CHFU;7;HOMA;20
2019;3;4;3;A3;CHFU;7;LEMA;1
2019;3;4;3;A3;CHFU;7;LYTR;0
2019;3;4;3;A3;CHFU;7;MEEL;0
2019;3;4;3;A3;CHFU;7;MEPO;0
2019;3;4;3;A3;CHFU;7;MESU;0
2019;3;4;3;A3;CHFU;7;PAIN;0
2019;3;4;3;A3;CHFU;7;PLCO;0
2019;3;4;3;A3;CHFU;7;POMA;0
2019;3;4;3;A3;CHFU;7;POMO;0
2019;3;4;3;A3;CHFU;7;PUPA;0
2019;3;4;3;A3;CHFU;7;RAPE;0
2019;3;4;3;A3;CHFU;7;SASO;0
2019;3;4;3;A3;CHFU;7;SCLA;0
2019;3;4;3;A3;CHFU;7;SOAS;0
2019;3;4;3;A3;CHFU;7;SPRU;0
2019;3;4;3;A3;CHFU;7;SUSP;0
2019;3;4;3;A4;CHFU;2;BEMA;0
2019;3;4;3;A4;CHFU;2;CETE;0
2019;3;4;3;A4;CHFU;2;CHFU;2
2019;3;4;3;A4;CHFU;2;CHMI;0
2019;3;4;3;A4;CHFU;2;COSQ;0
2019;3;4;3;A4;CHFU;2;FRPU;0
2019;3;4;3;A4;CHFU;2;HOMA;20
2019;3;4;3;A4;CHFU;2;LEMA;1
2019;3;4;3;A4;CHFU;2;LYTR;0
2019;3;4;3;A4;CHFU;2;MEEL;0
2019;3;4;3;A4;CHFU;2;MEPO;0
2019;3;4;3;A4;CHFU;2;MESU;0
2019;3;4;3;A4;CHFU;2;PAIN;0
2019;3;4;3;A4;CHFU;2;PLCO;0
2019;3;4;3;A4;CHFU;2;POMA;0
2019;3;4;3;A4;CHFU;2;POMO;0
2019;3;4;3;A4;CHFU;2;PUPA;0
2019;3;4;3;A4;CHFU;2;RAPE;0
2019;3;4;3;A4;CHFU;2;SASO;0
2019;3;4;3;A4;CHFU;2;SCLA;0
2019;3;4;3;A4;CHFU;2;SOAS;0
2019;3;4;3;A4;CHFU;2;SPRU;0
2019;3;4;3;A4;CHFU;2;SUSP;0
2019;3;4;3;A5;CHFU;0;BEMA;0
2019;3;4;3;A5;CHFU;0;CETE;0
2019;3;4;3;A5;CHFU;0;CHFU;0
2019;3;4;3;A5;CHFU;0;CHMI;0
2019;3;4;3;A5;CHFU;0;COSQ;0
2019;3;4;3;A5;CHFU;0;FRPU;0
2019;3;4;3;A5;CHFU;0;HOMA;0
2019;3;4;3;A5;CHFU;0;LEMA;0
2019;3;4;3;A5;CHFU;0;LYTR;0
2019;3;4;3;A5;CHFU;0;MEEL;0
2019;3;4;3;A5;CHFU;0;MEPO;0
2019;3;4;3;A5;CHFU;0;MESU;0
2019;3;4;3;A5;CHFU;0;PAIN;0
2019;3;4;3;A5;CHFU;0;PLCO;0
2019;3;4;3;A5;CHFU;0;POMA;0
2019;3;4;3;A5;CHFU;0;POMO;0
2019;3;4;3;A5;CHFU;0;PUPA;0
2019;3;4;3;A5;CHFU;0;RAPE;0
2019;3;4;3;A5;CHFU;0;SASO;0
2019;3;4;3;A5;CHFU;0;SCLA;0
2019;3;4;3;A5;CHFU;0;SOAS;0
2019;3;4;3;A5;CHFU;0;SPRU;0
2019;3;4;3;A5;CHFU;0;SUSP;0
2019;3;4;3;A6;CHFU;1;BEMA;0
2019;3;4;3;A6;CHFU;1;CETE;0
2019;3;4;3;A6;CHFU;1;CHFU;1
2019;3;4;3;A6;CHFU;1;CHMI;0
2019;3;4;3;A6;CHFU;1;COSQ;0
2019;3;4;3;A6;CHFU;1;FRPU;0
2019;3;4;3;A6;CHFU;1;HOMA;20
2019;3;4;3;A6;CHFU;1;LEMA;0
2019;3;4;3;A6;CHFU;1;LYTR;0
2019;3;4;3;A6;CHFU;1;MEEL;0
2019;3;4;3;A6;CHFU;1;MEPO;0
2019;3;4;3;A6;CHFU;1;MESU;0
2019;3;4;3;A6;CHFU;1;PAIN;0
2019;3;4;3;A6;CHFU;1;PLCO;0
2019;3;4;3;A6;CHFU;1;POMA;0
2019;3;4;3;A6;CHFU;1;POMO;0
2019;3;4;3;A6;CHFU;1;PUPA;0
2019;3;4;3;A6;CHFU;1;RAPE;0
2019;3;4;3;A6;CHFU;1;SASO;0
2019;3;4;3;A6;CHFU;1;SCLA;0
2019;3;4;3;A6;CHFU;1;SOAS;0
2019;3;4;3;A6;CHFU;1;SPRU;0
2019;3;4;3;A6;CHFU;1;SUSP;0
2019;3;4;3;B1;CHFU;2;BEMA;0
2019;3;4;3;B1;CHFU;2;CETE;0
2019;3;4;3;B1;CHFU;2;CHFU;0
2019;3;4;3;B1;CHFU;2;CHMI;0
2019;3;4;3;B1;CHFU;2;COSQ;0
2019;3;4;3;B1;CHFU;2;FRPU;0
2019;3;4;3;B1;CHFU;2;HOMA;30
2019;3;4;3;B1;CHFU;2;LEMA;0
2019;3;4;3;B1;CHFU;2;LYTR;0
2019;3;4;3;B1;CHFU;2;MEEL;0
2019;3;4;3;B1;CHFU;2;MEPO;0
2019;3;4;3;B1;CHFU;2;MESU;0
2019;3;4;3;B1;CHFU;2;PAIN;0
2019;3;4;3;B1;CHFU;2;PLCO;0
2019;3;4;3;B1;CHFU;2;POMA;0
2019;3;4;3;B1;CHFU;2;POMO;0
2019;3;4;3;B1;CHFU;2;PUPA;0
2019;3;4;3;B1;CHFU;2;RAPE;0
2019;3;4;3;B1;CHFU;2;SASO;0
2019;3;4;3;B1;CHFU;2;SCLA;0
2019;3;4;3;B1;CHFU;2;SOAS;0
2019;3;4;3;B1;CHFU;2;SPRU;0
2019;3;4;3;B1;CHFU;2;SUSP;0
2019;3;4;3;B2;CHFU;2;BEMA;0
2019;3;4;3;B2;CHFU;2;CETE;0
2019;3;4;3;B2;CHFU;2;CHFU;0
2019;3;4;3;B2;CHFU;2;CHMI;0
2019;3;4;3;B2;CHFU;2;COSQ;0
2019;3;4;3;B2;CHFU;2;FRPU;0
2019;3;4;3;B2;CHFU;2;HOMA;20
2019;3;4;3;B2;CHFU;2;LEMA;0
2019;3;4;3;B2;CHFU;2;LYTR;0
2019;3;4;3;B2;CHFU;2;MEEL;0
2019;3;4;3;B2;CHFU;2;MEPO;0
2019;3;4;3;B2;CHFU;2;MESU;0
2019;3;4;3;B2;CHFU;2;PAIN;0
2019;3;4;3;B2;CHFU;2;PLCO;0
2019;3;4;3;B2;CHFU;2;POMA;0
2019;3;4;3;B2;CHFU;2;POMO;0
2019;3;4;3;B2;CHFU;2;PUPA;0
2019;3;4;3;B2;CHFU;2;RAPE;0
2019;3;4;3;B2;CHFU;2;SASO;0
2019;3;4;3;B2;CHFU;2;SCLA;0
2019;3;4;3;B2;CHFU;2;SOAS;0
2019;3;4;3;B2;CHFU;2;SPRU;0
2019;3;4;3;B2;CHFU;2;SUSP;0
2019;3;4;3;B3;CHFU;1;BEMA;0
2019;3;4;3;B3;CHFU;1;CETE;0
2019;3;4;3;B3;CHFU;1;CHFU;0
2019;3;4;3;B3;CHFU;1;CHMI;0
2019;3;4;3;B3;CHFU;1;COSQ;0
2019;3;4;3;B3;CHFU;1;FRPU;0
2019;3;4;3;B3;CHFU;1;HOMA;30
2019;3;4;3;B3;CHFU;1;LEMA;0
2019;3;4;3;B3;CHFU;1;LYTR;0
2019;3;4;3;B3;CHFU;1;MEEL;0
2019;3;4;3;B3;CHFU;1;MEPO;0
2019;3;4;3;B3;CHFU;1;MESU;0
2019;3;4;3;B3;CHFU;1;PAIN;0
2019;3;4;3;B3;CHFU;1;PLCO;0
2019;3;4;3;B3;CHFU;1;POMA;0
2019;3;4;3;B3;CHFU;1;POMO;0
2019;3;4;3;B3;CHFU;1;PUPA;0
2019;3;4;3;B3;CHFU;1;RAPE;0
2019;3;4;3;B3;CHFU;1;SASO;0
2019;3;4;3;B3;CHFU;1;SCLA;0
2019;3;4;3;B3;CHFU;1;SOAS;0
2019;3;4;3;B3;CHFU;1;SPRU;0
2019;3;4;3;B3;CHFU;1;SUSP;0
2019;3;4;3;B4;CHFU;1;BEMA;0
2019;3;4;3;B4;CHFU;1;CETE;0
2019;3;4;3;B4;CHFU;1;CHFU;0
2019;3;4;3;B4;CHFU;1;CHMI;0
2019;3;4;3;B4;CHFU;1;COSQ;0
2019;3;4;3;B4;CHFU;1;FRPU;0
2019;3;4;3;B4;CHFU;1;HOMA;25
2019;3;4;3;B4;CHFU;1;LEMA;1
2019;3;4;3;B4;CHFU;1;LYTR;0
2019;3;4;3;B4;CHFU;1;MEEL;0
2019;3;4;3;B4;CHFU;1;MEPO;0
2019;3;4;3;B4;CHFU;1;MESU;0
2019;3;4;3;B4;CHFU;1;PAIN;0
